X,Y,X_1,Y_1,NUMERO,NOM,MOYEN_TRAN,ALTITUDE,NUMERO_COM,NOM_COMMUN,buff100_SU,buff250_SU,buff500_SU,buff1000_S
6.159162,46.34278,6.1591620000,46.3427800000,8595239,"Chavannes-de-Bogis,La Sallivaz",Bus,473,5707,Chavannes-de-Bogis,29,424,799,1566
6.852513,46.470588,6.8525130000,46.4705880000,8593999,"Vevey, Pra",Bus,437,5890,Vevey,238,1309,2725,9115
6.652485,46.853093,6.6524850000,46.8530930000,8507680,"Fontanezier, bas du village",Bus,817,5571,Tévenon,23,49,54,90
6.694882,46.554785,6.6948820000,46.5547850000,8587548,"Lausanne, Vers-chez-les-Blanc",Bus,839,5586,Lausanne,8,139,599,2153
6.823086,46.47072,6.8230860000,46.4707200000,8579152,"Corseaux, Marâche",Bus,413,5883,Corseaux,99,547,1176,2870
6.508965,46.733809,6.5089650000,46.7338090000,8579115,"Montcherand, haut du village",Bus,565,5756,Montcherand,87,343,443,475
6.972313,46.881974,6.9723130000,46.8819740000,8577643,"Missy, nord",Bus,453,5821,Missy,42,90,196,359
6.611021,46.53159,6.6110210000,46.5315900000,8592124,"Lausanne, Valency",Bus,496,5586,Lausanne,578,2839,9477,34034
6.351514,46.565382,6.3515140000,46.5653820000,8570116,"Mollens VD, Les Chaux",Bus,739,5431,Mollens (VD),,,9,141
6.565893,46.561542,6.5658930000,46.5615420000,8591937,"Crissier, Croix-Péage",Bus,481,5583,Crissier,12,44,198,2087
6.338208,46.484645,6.3382080000,46.4846450000,8501873,"Mont-sur-Rolle, Les Granges",Bus,714,5859,Mont-sur-Rolle,5,33,79,161
6.658375,46.544411,6.6583750000,46.5444110000,8591971,"Epalinges, Tuileries",Bus,710,5584,Epalinges,285,1893,2969,9584
6.408832,46.646018,6.4088320000,46.6460180000,8570154,"Mont-la-Ville, poste",Bus,835,5491,Mont-la-Ville,64,211,343,425
6.605574,46.534879,6.6055740000,46.5348790000,8592173,"Prilly, centre",Bus,485,5589,Prilly,242,1966,8908,25769
6.363354,46.57674,6.3633540000,46.5767400000,8570114,"Mollens VD, village",Bus,739,5431,Mollens (VD),73,206,248,287
6.188206,46.322591,6.1882060000,46.3225910000,8587576,"Coppet, Les Rojalets",Bus,404,5712,Coppet,54,443,1262,4338
6.840294,46.471181,6.8402940000,46.4711810000,8504967,"Corseaux, Délassement",Bus,422,5883,Corseaux,63,547,3216,13511
6.820947,46.472237,6.8209470000,46.4722370000,8593912,"Corseaux, Félix-Cornu",Bus,442,5883,Corseaux,78,366,1166,2685
6.335448,46.474956,6.3354480000,46.4749560000,8579223,"Mont-sur-Rolle, La Ferme",Bus,548,5859,Mont-sur-Rolle,24,123,266,1098
6.526607,46.652258,6.5266070000,46.6522580000,8504659,"Eclépens, village",Bus,460,5482,Eclépens,110,451,580,1346
6.336239,46.481531,6.3362390000,46.4815310000,8579690,"Mont-sur-Rolle, Sans Souci",Bus,702,5859,Mont-sur-Rolle,,38,79,382
6.762741,46.645905,6.7627410000,46.6459050000,8570344,"Hermenches, Moille-Robert",Bus,661,5673,Hermenches,11,39,66,318
6.305364,46.438998,6.3053640000,46.4389980000,8579649,"Bursinel, village",Bus,428,5852,Bursinel,29,120,229,705
6.243713,46.396738,6.2437130000,46.3967380000,8588678,"Prangins, Sus-Gare",Bus,445,5725,Prangins,20,393,1994,6184
6.367464,46.6492,6.3674640000,46.6492000000,8570158,"Mollendruz, col",Bus,1174,5491,Mont-la-Ville,,,,
6.997783,46.94059,6.9977830000,46.9405900000,8570527,Champmartin,Bus,464,5456,Cudrefin,29,52,64,75
6.622226,46.789595,6.6222260000,46.7895950000,8594013,"Montagny-près-Yverdon, Chamard",Bus,434,5922,Montagny-près-Yverdon,,7,198,5580
6.641878,46.516337,6.6418780000,46.5163370000,8592038,"Lausanne, Eglantine",Bus,487,5586,Lausanne,542,1922,7677,28442
6.755212,46.552348,6.7552120000,46.5523480000,8591972,"Forel (Lavaux), Bourg-Pilettes",Bus,783,5604,Forel (Lavaux),6,106,211,652
6.840276,46.468032,6.8402760000,46.4680320000,8593996,"Vevey, Marronniers",Bus,389,5890,Vevey,846,2116,7051,17034
6.620562,46.790501,6.6205620000,46.7905010000,8594010,"Montagny-p.-Yv., Chamard poste",Bus,435,5922,Montagny-près-Yverdon,,,321,4146
6.848267,46.470692,6.8482670000,46.4706920000,8593988,"Vevey, Crosets",Bus,402,5890,Vevey,422,1630,3831,10155
6.67929,46.542421,6.6792900000,46.5424210000,8587550,"Montblesson, La Perronnaz",Bus,700,5586,Lausanne,3,66,432,3244
6.894033,46.464164,6.8940330000,46.4641640000,8579211,"Blonay, village",Bus,614,5881,Blonay,242,1105,2776,5245
6.184254,46.314324,6.1842540000,46.3143240000,8595173,"Coppet, route de Tannay",Bus,400,5712,Coppet,95,365,1153,4447
6.929887,46.391878,6.9298870000,46.3918780000,8595186,"Villeneuve VD, Pré Jaquet",Bus,374,5414,Villeneuve (VD),63,430,2281,4605
6.832604,46.471868,6.8326040000,46.4718680000,8579159,"Corseaux, village",Bus,439,5883,Corseaux,103,383,1216,8854
6.618542,46.530745,6.6185420000,46.5307450000,8591992,"Lausanne, Bergières",Bus,539,5586,Lausanne,59,1892,8192,36897
6.335862,46.472531,6.3358620000,46.4725310000,8579224,"Mont-sur-Rolle,Maison de Ville",Bus,503,5859,Mont-sur-Rolle,,68,497,1580
6.282738,46.51085,6.2827380000,46.5108500000,8570020,"Gimel, Céte Réviol",Bus,826,5428,Gimel,9,64,103,251
6.642502,46.506635,6.6425020000,46.5066350000,8592197,"Pully, Tour Haldimand",Bus,384,5590,Pully,64,626,1906,12328
7.029327,46.947868,7.0293270000,46.9478680000,8570528,"Montet (Vully), village",Bus,475,5456,Cudrefin,100,192,373,769
6.621132,46.542251,6.6211320000,46.5422510000,8591994,"Lausanne, Blécherette",Bus,600,5586,Lausanne,131,1624,4143,13687
6.37067,46.498909,6.3706700000,46.4989090000,8579082,"Montherod, Battoir",Bus,585,5432,Montherod,21,53,302,560
6.622849,46.520826,6.6228490000,46.5208260000,8592004,"Lausanne, Cécil",Bus,481,5586,Lausanne,32,1110,6878,35210
6.852383,46.477757,6.8523830000,46.4777570000,8579173,"Corsier-sur-Vevey, Sous-Nant",Bus,541,5884,Corsier-sur-Vevey,31,48,159,3929
6.613491,46.534594,6.6134910000,46.5345940000,8591993,"Lausanne, Béthanie",Bus,532,5586,Lausanne,226,3175,9441,29565
6.914775,46.434108,6.9147750000,46.4341080000,8593942,"Montreux, Théétre Mtx Riviera",Bus,429,5886,Montreux,395,1539,5731,9592
6.62907,46.522292,6.6290700000,46.5222920000,8591988,"Lausanne, Bel-Air",Bus,496,5586,Lausanne,689,2674,9291,36700
6.912873,46.439757,6.9128730000,46.4397570000,8593934,"Montreux, Les Taux",Bus,477,5886,Montreux,273,720,2761,9191
6.619271,46.527367,6.6192710000,46.5273670000,8591980,"Lausanne, Aubépines",Bus,511,5586,Lausanne,752,3800,11206,38717
6.392986,46.596133,6.3929860000,46.5961330000,8570111,"Montricher, gare",Bus,676,5492,Montricher,,7,7,24
6.634003,46.522714,6.6340030000,46.5227140000,8592093,"Lausanne, Pierre Viret",Bus,506,5586,Lausanne,156,1965,9368,32428
6.926807,46.398656,6.9268070000,46.3986560000,8570581,"Villeneuve VD, gare",Bus,375,5414,Villeneuve (VD),15,501,2503,5153
6.750986,46.529823,6.7509860000,46.5298230000,8582773,"Forel (Lavaux), Le Plane",Bus,713,5604,Forel (Lavaux),3,24,57,208
6.536603,46.515164,6.5366030000,46.5151640000,8592240,"Denges, Pierraz-Mur",Bus,396,5632,Denges,284,1054,1911,5039
6.349871,46.519304,6.3498710000,46.5193040000,8570123,"Bière, La Filature",Bus,637,5425,Bière,6,6,6,27
6.501733,46.516591,6.5017330000,46.5165910000,8592263,"Morges, de Beausobre",Bus,380,5642,Morges,15,866,3680,10088
7.00608,46.266911,7.0060800000,46.2669110000,8570641,"Fenalet-sur-Bex, bif. Salaz",Bus,455,5402,Bex,12,12,28,191
7.078804,46.375599,7.0788040000,46.3755990000,8570621,"La Comballaz, Le Pilet",Bus,1323,5410,Ormont-Dessous,,42,74,136
6.552667,46.571147,6.5526670000,46.5711470000,8588854,"Mex VD, En Verney",Bus,481,5489,Mex (VD),,,7,850
6.888437,46.507605,6.8884370000,46.5076050000,8504955,"Monts-de-Corsier, Banderette",Bus,797,5884,Corsier-sur-Vevey,20,98,193,383
6.52397,46.788725,6.5239700000,46.7887250000,8579110,"Baulmes, gare",Bus,633,5745,Baulmes,53,391,867,998
6.735924,46.575629,6.7359240000,46.5756290000,8579240,"Montpreveyres, Balances",Bus,801,5792,Montpreveyres,3,19,158,557
6.750569,46.556539,6.7505690000,46.5565390000,8579250,"Mollie-Margot, centre",Bus,830,5611,Savigny,68,213,450,639
6.795318,46.662421,6.7953180000,46.6624210000,8592165,"Moudon, Sorbiers",Bus,530,5678,Moudon,115,490,1815,4267
6.771517,46.599502,6.7715170000,46.5995020000,8504166,"Mézières VD, station",Bus,740,5791,Mézières (VD),31,251,885,1897
6.487009,46.512069,6.4870090000,46.5120690000,8591836,"Morges, Patinoire",Bus,407,5642,Morges,113,915,4168,11479
6.36427,46.579897,6.3642700000,46.5798970000,8570113,"Mollens VD, Champou",Bus,744,5431,Mollens (VD),3,58,226,259
6.499694,46.511662,6.4996940000,46.5116620000,8579229,"Morges, Saint-Louis",Bus,381,5642,Morges,249,976,3296,11507
6.330002,46.475101,6.3300020000,46.4751010000,8579222,"Mont-sur-Rolle, Mont-Dessus",Bus,581,5859,Mont-sur-Rolle,19,120,254,853
6.378184,46.598227,6.3781840000,46.5982270000,8583297,"Montricher, Petit Faubourg",Bus,716,5492,Montricher,72,214,701,921
6.831316,46.567056,6.8313160000,46.5670560000,8570439,"Oron-la-Ville, Pré à l'Abbé",Bus,640,5805,Oron,49,318,811,1861
6.499684,46.512993,6.4996840000,46.5129930000,8570089,"Morges, Péquis",Bus,375,5642,Morges,147,610,3166,12259
6.445382,46.704324,6.4453820000,46.7043240000,8501256,"Premier, collège",Bus,867,5759,Premier,82,146,183,183
6.494083,46.515133,6.4940830000,46.5151330000,8592257,"Morges, Banc-Vert",Bus,396,5642,Morges,273,1087,3908,12353
6.472887,46.504546,6.4728870000,46.5045460000,8570083,"Tolochenaz, pl. Audrey Hepburn",Bus,415,5649,Tolochenaz,110,281,643,3432
6.97743,46.359958,6.9774300000,46.3599580000,8580398,"Corbeyrier, Café de Luan",Bus,1225,5404,Corbeyrier,,7,21,24
6.482406,46.51078,6.4824060000,46.5107800000,8570081,"Morges, Vogéaz",Bus,402,5642,Morges,264,1456,2720,8112
6.625621,46.515934,6.6256210000,46.5159340000,8592040,"Lausanne, Epinettes",Bus,434,5586,Lausanne,157,2115,7991,30290
6.479682,46.5093,6.4796820000,46.5093000000,8592270,"Morges, Les Emetaux",Bus,423,5642,Morges,143,723,2167,5639
6.624815,46.523602,6.6248150000,46.5236020000,8592010,"Lausanne, Chauderon",Bus,493,5586,Lausanne,433,3189,10857,36767
6.648031,46.591164,6.6480310000,46.5911640000,8591943,"Cugy VD, Bérallaz",Bus,698,5516,Cugy (VD),5,8,285,2513
6.610031,46.521318,6.6100310000,46.5213180000,8592021,"Lausanne, Cottages",Bus,437,5586,Lausanne,394,1989,6970,28134
6.802179,46.66792,6.8021790000,46.6679200000,8570393,"Moudon, gare",Bus,511,5678,Moudon,15,281,1920,5244
6.663692,46.535487,6.6636920000,46.5354870000,8592002,"Lausanne, Boveresses",Bus,677,5586,Lausanne,44,1496,3905,8892
6.642583,46.588931,6.6425830000,46.5889310000,8570164,"Cugy VD, Le Moulin",Bus,700,5516,Cugy (VD),128,627,1503,3228
6.650291,46.531878,6.6502910000,46.5318780000,8592008,"Lausanne, Champ-Rond",Bus,599,5586,Lausanne,99,1367,6138,16113
6.727262,46.882252,6.7272620000,46.8822520000,8507691,"Mutrux, anc. poste",Bus,748,5563,Mutrux,74,145,148,339
7.011272,46.311027,7.0112720000,46.3110270000,8570612,"Panex, Au Pomey rouge",Bus,916,5409,Ollon,17,77,120,146
6.75788,46.546516,6.7578800000,46.5465160000,8591974,"Forel (Lavaux), Grenet",Bus,745,5604,Forel (Lavaux),10,32,82,582
6.605254,46.544655,6.6052540000,46.5446550000,8593849,"Cery-Fleur-de-Lys, gare",Bus,540,5589,Prilly,60,104,410,6878
6.824243,46.727152,6.8242430000,46.7271520000,8583314,"Forel-sur-Lucens, Dessous",Bus,677,5672,Forel-sur-Lucens,29,76,131,170
6.921813,46.39464,6.9218130000,46.3946400000,8579185,"Villeneuve VD, Eau-Froide",Bus,373,5414,Villeneuve (VD),320,894,2327,4626
6.761266,46.544746,6.7612660000,46.5447460000,8593855,"Forel (Lavaux), ch. Rochettaz",Bus,728,5604,Forel (Lavaux),,4,93,1177
6.898829,46.72,6.8988290000,46.7200000000,8504155,"Villars-Bramard, village",Bus,727,5831,Valbroye,39,73,125,194
6.817526,46.471922,6.8175260000,46.4719220000,8579155,"Corseaux, Chatacombe",Bus,429,5883,Corseaux,77,423,767,2049
6.170587,46.33473,6.1705870000,46.3347300000,8587579,Châtaigneriaz,Bus,444,5717,Founex,67,209,584,1689
6.78137,46.558781,6.7813700000,46.5587810000,8587545,"Essertes, Le Pralet",Bus,737,5788,Essertes,27,104,171,445
6.796642,46.563141,6.7966420000,46.5631410000,8570460,"Châtillens, Le Péleret",Bus,689,5805,Oron,8,28,61,351
6.34656,46.529079,6.3465600000,46.5290790000,8570121,"Bière, La Tuilerie",Bus,676,5425,Bière,18,22,52,208
6.171457,46.400452,6.1714570000,46.4004520000,8501966,"Chéserex, poste",Bus,529,5709,Chéserex,87,392,986,1547
6.589214,46.524898,6.5892140000,46.5248980000,8595521,"Lausanne, Bourdonnette nord",Bus,394,5586,Lausanne,,2032,3448,9981
6.919208,46.456258,6.9192080000,46.4562580000,8570576,"Chamby, Brison",Bus,924,5886,Montreux,11,22,79,373
6.234398,46.597418,6.2343980000,46.5974180000,8595467,"Orient, Paul Golay",Bus,1028,5872,Le Chenit,40,128,344,1324
6.860426,46.452582,6.8604260000,46.4525820000,8593975,"La Tour-de-Peilz,Mousquetaires",Bus,390,5889,La Tour-de-Peilz,231,1287,5151,11646
7.01695,46.219976,7.0169500000,46.2199760000,8570666,"Lavey-Village, poste",Bus,438,5406,Lavey-Morcles,45,385,810,887
6.728875,46.873365,6.7288750000,46.8733650000,8507656,"Concise, Les Biolles",Bus,684,5554,Concise,,,6,72
6.608252,46.521746,6.6082520000,46.5217460000,8592106,"Lausanne, Provence sud",Bus,432,5586,Lausanne,392,2082,6245,25645
6.173407,46.322391,6.1734070000,46.3223910000,8587581,"Commugny, Monthoux",Bus,428,5711,Commugny,19,167,989,3419
6.404972,46.501583,6.4049720000,46.5015830000,8504653,"Lavigny, café",Bus,522,5637,Lavigny,47,378,840,964
6.841553,46.470324,6.8415530000,46.4703240000,8579160,"Corsier-sur-Vevey, village",Bus,420,5884,Corsier-sur-Vevey,325,869,4449,14172
6.617878,46.527222,6.6178780000,46.5272220000,8592119,"Lausanne, St-Paul",Bus,498,5586,Lausanne,474,4209,11564,37114
6.851894,46.476081,6.8518940000,46.4760810000,8579165,"Corsier-sur-Vevey, Chaplin",Bus,492,5884,Corsier-sur-Vevey,,52,632,4679
6.250589,46.552524,6.2505890000,46.5525240000,8570022,"Le Marchairuz, col",Bus,1443,5872,Le Chenit,,3,3,3
6.50176,46.609972,6.5017600000,46.6099720000,8582737,"Cossonay, La Condémine",Bus,575,5477,Cossonay,37,201,915,3488
6.634003,46.570996,6.6340030000,46.5709960000,8592142,"Le Mont-sur-Lausanne, Fougères",Bus,713,5587,Le Mont-sur-Lausanne,,32,137,963
6.618042,46.697933,6.6180420000,46.6979330000,8570196,"Corcelles-sur-Chav., Tuilerie",Bus,605,5751,Corcelles-sur-Chavornay,3,3,3,53
6.635947,46.559548,6.6359470000,46.5595480000,8579235,"Le Mont-sur-Lausanne, Coppoz",Bus,702,5587,Le Mont-sur-Lausanne,3,217,1043,3241
6.848762,46.473069,6.8487620000,46.4730690000,8504963,"Corsier-sur-Vevey, Terreaux",Bus,460,5884,Corsier-sur-Vevey,,797,2611,8493
6.631853,46.54634,6.6318530000,46.5463400000,8592143,"Le Mont-sur-Lausanne, Martines",Bus,642,5587,Le Mont-sur-Lausanne,44,371,1838,10474
6.340513,46.460197,6.3405130000,46.4601970000,8570035,"Rolle, place des Tilleuls",Bus,379,5861,Rolle,269,961,2423,6271
6.631491,46.549612,6.6314910000,46.5496120000,8592140,"Le Mont-sur-Lausanne, Cétes",Bus,659,5587,Le Mont-sur-Lausanne,60,634,1748,5944
6.183555,46.326624,6.1835550000,46.3266240000,8595171,"Coppet, chemin des Rannaux",Bus,419,5712,Coppet,39,260,1086,4568
6.634145,46.553553,6.6341450000,46.5535530000,8587853,"Le Mont-s.-Laus., Petit-Mont",Bus,685,5587,Le Mont-sur-Lausanne,130,648,1655,4153
6.745157,46.591095,6.7451570000,46.5910950000,8592224,"Ropraz, Corcelles-Jorat",Bus,790,5798,Ropraz,,8,51,354
6.231008,46.383333,6.2310080000,46.3833330000,8579305,"Nyon, CESSOUEST",Bus,406,5724,Nyon,65,1221,4618,15661
6.20304,46.356681,6.2030400000,46.3566810000,8595502,"Crans-près-Céligny, Châtillon",Bus,421,5713,Crans-près-Céligny,94,611,843,1427
6.758796,46.564946,6.7587960000,46.5649460000,8570419,"Les Cullayes, Pra la Tête",Bus,801,5799,Servion,8,8,89,388
6.463006,46.693689,6.4630060000,46.6936890000,8570225,"Romainmôtier, Les Portes",Bus,675,5761,Romainmôtier-Envy,10,107,311,549
7.155341,46.351186,7.1553410000,46.3511860000,8501978,"Les Diablerets, poste",Bus,1156,5411,Ormont-Dessus,29,204,687,1042
6.555919,46.531751,6.5559190000,46.5317510000,8592248,"Ecublens VD, Larges Piéces",Bus,408,5635,Ecublens (VD),8,77,1722,7621
7.225136,46.359399,7.2251360000,46.3593990000,8571277,"Les Diablerets, La Marche",Bus,1441,5411,Ormont-Dessus,,,,
6.735714,46.493377,6.7357140000,46.4933770000,8501297,"Riex, fontaine",Bus,442,5613,Bourg-en-Lavaux,172,239,352,1830
6.27525,46.417812,6.2752500000,46.4178120000,8581930,"Gland, Mauverney",Bus,404,5721,Gland,226,1791,4488,7643
6.331323,46.452515,6.3313230000,46.4525150000,8582692,"Rolle, route de Gilly",Bus,391,5861,Rolle,139,660,1476,4393
6.772098,46.566131,6.7720980000,46.5661310000,8504997,"Servion, Zoo-Tropiquarium",Bus,764,5799,Servion,,,117,749
6.736981,46.668113,6.7369810000,46.6681130000,8507661,"Chapelle-sur-Moudon, poste",Bus,764,5693,Montanaire,4,272,393,408
6.530914,46.724054,6.5309140000,46.7240540000,8501267,"Orbe, poste",Bus,482,5757,Orbe,426,1337,2778,5726
7.004223,46.341928,7.0042230000,46.3419280000,8595107,"Leysin, Esplanade-Kumon",Bus,1383,5407,Leysin,248,757,1619,3548
6.631516,46.786738,6.6315160000,46.7867380000,8570249,"Yverdon, rue des Uttins",Bus,436,5938,Yverdon-les-Bains,149,1146,4975,9296
6.70544,46.50892,6.7054400000,46.5089200000,8593857,"Lutry, Bouttettes",Bus,602,5606,Lutry,30,223,600,2041
6.700199,46.512026,6.7001990000,46.5120260000,8593856,"Lutry, Bossières",Bus,567,5606,Lutry,59,278,1068,2495
6.850704,46.468059,6.8507040000,46.4680590000,8595119,"Vevey, Mémise",Bus,445,5890,Vevey,131,886,4215,12686
6.158661,46.380021,6.1586610000,46.3800210000,8593872,"Crassier, La Scie du Verger",Bus,491,5714,Crassier,4,7,92,1730
6.620734,46.534917,6.6207340000,46.5349170000,8591987,"Lausanne, Beau-Site",Bus,593,5586,Lausanne,267,1162,5916,31966
6.644545,46.517507,6.6445450000,46.5175070000,8592009,"Lausanne, Chandolin",Bus,511,5586,Lausanne,288,1214,6496,27354
6.625801,46.512571,6.6258010000,46.5125710000,8592024,"Lausanne, Cour",Bus,417,5586,Lausanne,683,3469,9184,22229
6.715059,46.504754,6.7150590000,46.5047540000,8582779,"Grandvaux, Le Signal",Bus,672,5613,Bourg-en-Lavaux,69,217,667,1884
6.57934,46.526182,6.5793400000,46.5261820000,8594987,"Chavannes-près-Renens, Mouline",Bus,401,5627,Chavannes-près-Renens,,67,1278,13117
7.069945,46.260003,7.0699450000,46.2600030000,8504691,"Frenières-sur-Bex, bif.",Bus,868,5402,Bex,17,52,70,99
6.8009,46.774,6.8009000000,46.7740000000,8577613,"Treytorrens (Payerne), Nord",Bus,670,5828,Treytorrens (Payerne),13,35,101,122
6.633068,46.515474,6.6330680000,46.5154740000,8592020,"Lausanne, Closelet",Bus,444,5586,Lausanne,92,2189,8560,29533
6.852443,46.457777,6.8524430000,46.4577770000,8593991,"Vevey, Entre-Deux-Villes",Bus,375,5890,Vevey,348,1596,5180,15234
6.898499,46.440563,6.8984990000,46.4405630000,8593918,"Clarens, rue du Port",Bus,376,5886,Montreux,157,985,3767,10010
6.388095,46.730358,6.3880950000,46.7303580000,8504569,Le Creux VD,Bus,800,5764,Vallorbe,5,28,64,249
6.648412,46.81343,6.6484120000,46.8134300000,8575769,"Grandson, Borné Nau",Bus,476,5561,Grandson,21,393,828,1832
6.912772,46.431355,6.9127720000,46.4313550000,8593920,"Montreux, av. Nestlé",Bus,390,5886,Montreux,271,2970,5240,8742
7.0226,46.917574,7.0226000000,46.9175740000,8570521,"Salavaux, poste",Bus,435,5464,Vully-les-Lacs,64,297,676,1114
6.561158,46.552762,6.5611580000,46.5527620000,8581924,"Bussigny VD, route de Sullens",Bus,448,5624,Bussigny,147,1097,2415,7050
6.228807,46.388762,6.2288070000,46.3887620000,8593885,"Nyon, La Levratte",Bus,415,5724,Nyon,36,1629,5668,15277
6.562418,46.557099,6.5624180000,46.5570990000,8594178,"Bussigny VD, Rente",Bus,468,5624,Bussigny,,3,805,4580
6.235591,46.383004,6.2355910000,46.3830040000,8593874,"Nyon, centre ville",Bus,398,5724,Nyon,484,1901,5158,12800
6.45805,46.570623,6.4580500000,46.5706230000,8570103,"Cottens VD, La Caroline",Bus,572,5478,Cottens (VD),6,25,295,490
6.670038,46.511781,6.6700380000,46.5117810000,8595191,"Pully,Centre Sportif Rochettaz",Bus,450,5590,Pully,54,298,2720,11567
6.61265,46.811899,6.6126500000,46.8118990000,8570257,"Giez, La Croix",Bus,544,5559,Giez,,66,321,388
6.899861,46.382024,6.8998610000,46.3820240000,8570587,"Noville, poste",Bus,374,5408,Noville,110,309,513,581
6.858125,46.775754,6.8581250000,46.7757540000,8504159,"Sassel, village",Bus,627,5831,Valbroye,43,151,163,172
6.570545,46.539879,6.5705450000,46.5398790000,8591958,"Ecublens VD, Suchet-forêt",Bus,415,5635,Ecublens (VD),350,1034,3838,16812
6.223094,46.383753,6.2230940000,46.3837530000,8593893,"Nyon, route de Divonne",Bus,419,5724,Nyon,241,1556,5259,12470
6.214934,46.380147,6.2149340000,46.3801470000,8593895,"Nyon, route du Boiron",Bus,418,5724,Nyon,377,1203,1532,7072
6.243561,46.383574,6.2435610000,46.3835740000,8595599,"Nyon, Usine à Gaz",Bus,378,5724,Nyon,115,541,2352,7620
6.236811,46.384852,6.2368110000,46.3848520000,8570000,"Nyon, gare",Bus,406,5724,Nyon,211,926,5088,13456
6.866534,46.460836,6.8665340000,46.4608360000,8593968,"La Tour-de-Peilz, Sichoz",Bus,448,5889,La Tour-de-Peilz,104,528,1958,9208
6.230808,46.393488,6.2308080000,46.3934880000,8593887,"Nyon, Le Groseillier",Bus,427,5724,Nyon,122,1330,3164,9013
6.880894,46.463192,6.8808940000,46.4631920000,8593911,"Blonay, Novalles",Bus,521,5881,Blonay,13,222,788,3927
6.576573,46.536291,6.5765730000,46.5362910000,8593869,"Chavannes-près-Renens,Glycines",Bus,416,5627,Chavannes-près-Renens,744,2712,9418,22709
6.499571,46.703703,6.4995710000,46.7037030000,8583451,"Bofflens, Sur Chaumy",Bus,572,5747,Bofflens,32,173,190,197
6.802655,46.672978,6.8026550000,46.6729780000,8570339,"Moudon, La Prairie",Bus,531,5678,Moudon,24,292,1552,3900
6.882495,46.700671,6.8824950000,46.7006710000,8570471,"Prévonloup, poste",Bus,741,5683,Prévonloup,56,106,171,329
6.88361,46.698985,6.8836100000,46.6989850000,8570470,"Prévonloup, café",Bus,746,5683,Prévonloup,11,113,177,295
6.688546,46.517995,6.6885460000,46.5179950000,8588437,"Lutry, crêt-des-Pierres",Bus,639,5606,Lutry,86,342,1181,5190
6.221828,46.390945,6.2218280000,46.3909450000,8595598,"Nyon, Petite Prairie",Bus,431,5724,Nyon,,,1590,9454
6.525818,46.519567,6.5258180000,46.5195670000,8588898,"Préverenges, Capellan",Bus,405,5643,Préverenges,214,870,2624,6184
6.646034,46.809428,6.6460340000,46.8094280000,8570253,"Grandson, place du Château",Bus,447,5561,Grandson,54,496,1420,1903
6.218437,46.472428,6.2184370000,46.4724280000,8582138,"Bassins, Colonie",Bus,864,5703,Bassins,3,100,148,506
6.912882,46.437482,6.9128820000,46.4374820000,8593921,"Montreux, Ballallaz",Bus,462,5886,Montreux,67,887,3597,10138
6.612585,46.790516,6.6125850000,46.7905160000,8594011,"Montagny-p.-Yv., Clos Lucens",Bus,448,5922,Montagny-près-Yverdon,44,396,661,1312
6.904267,46.441597,6.9042670000,46.4415970000,8593937,"Montreux, Rambert",Bus,430,5886,Montreux,47,501,1967,9802
6.247041,46.387327,6.2470410000,46.3873270000,8588670,"Prangins, La Banderolle",Bus,378,5725,Prangins,49,143,727,6451
6.257325,46.39868,6.2573250000,46.3986800000,8588685,"Prangins, hôpital",Bus,403,5725,Prangins,,,197,2668
6.864319,46.453637,6.8643190000,46.4536370000,8593973,"La Tour-de-Pz,Entre-Deux-crêts",Bus,405,5889,La Tour-de-Peilz,264,1326,4693,11705
6.65829,46.772845,6.6582900000,46.7728450000,8594041,"Yverdon-les-Bains, La Colline",Bus,503,5938,Yverdon-les-Bains,64,672,1910,7207
6.576825,46.639181,6.5768250000,46.6391810000,8570186,"Oulens-sous-Echallens,Gd Salle",Bus,586,5529,Oulens-sous-Echallens,8,101,280,527
6.808165,46.700257,6.8081650000,46.7002570000,8570361,"Oulens-sur-Lucens, La Crausaz",Bus,608,5675,Lucens,3,3,40,54
6.714534,46.647381,6.7145340000,46.6473810000,8570218,"Montaubion, croisée",Bus,752,5804,Jorat-Menthue,7,11,60,288
6.648485,46.526162,6.6484850000,46.5261620000,8592136,"Lausanne, Virgile-Rossel",Bus,574,5586,Lausanne,251,2319,7124,19474
6.220323,46.363579,6.2203230000,46.3635790000,8593871,"Crans-près-Céligny, Les Landes",Bus,382,5713,Crans-près-Céligny,32,154,447,1151
6.172621,46.377865,6.1726210000,46.3778650000,8579313,"Borex, école intercommunale",Bus,479,5706,Borex,30,147,481,1889
6.247776,46.440325,6.2477760000,46.4403250000,8501851,"Begnins, poste",Bus,538,5704,Begnins,165,846,1525,1716
6.674165,46.701336,6.6741650000,46.7013360000,8504759,"Pailly, village",Bus,649,5530,Pailly,60,265,438,515
6.378777,46.490042,6.3787770000,46.4900420000,8570045,"Aubonne, Curzilles",Bus,542,5422,Aubonne,8,36,195,1721
6.245364,46.44469,6.2453640000,46.4446900000,8570026,"Begnins, La Chataigneraie",Bus,597,5704,Begnins,4,91,779,1845
6.8299,46.554985,6.8299000000,46.5549850000,8504789,"Palézieux-Village, centre",Bus,634,5805,Oron,145,385,430,549
6.629575,46.51204,6.6295750000,46.5120400000,8592026,"Lausanne, Croix d'Ouchy",Bus,412,5586,Lausanne,284,2563,9482,23123
6.240187,46.383863,6.2401870000,46.3838630000,8593899,"Nyon, rue St-Jean",Bus,398,5724,Nyon,124,1167,3765,10480
